video_id,channel_id,video_title,channel_title,category_name,live_upcoming_none,view_count,like_count,dislike_count,comment_count,published_at,tags,duration,definition,caption,thumbnail,url
4Uk8WOAGFdE,UCqnbDFdCpuN8CMEg0VuEBqA,inside two nyc morgues overwhelmed with coronavirus  coronavirus news,The New York Times,News & Politics,none,939723,6127,0,2642,2020-05-19T17:00:03Z,"coronavirus news,coronavirus morgues,covid 19 news,coronavirus deaths,coronavirus in new york,coronavirus nyc,what's happening in new york,latest coronavirus news,nytimes video,video from the new york times,the new york times,college students volunteering,volunteering in a morgue,coronavirus morges,columbia university,helping in coronavirus,coronavirus how to help,covid-19 death rate",PT7M29S,hd,True,https://i.ytimg.com/vi/4Uk8WOAGFdE/default.jpg,https://www.youtube.com/watch?v=4Uk8WOAGFdE
-1RPl5Lk7bY,UCqnbDFdCpuN8CMEg0VuEBqA,how ice helped spread the coronavirus  coronavirus news,The New York Times,News & Politics,none,221034,2688,0,1407,2020-07-10T17:00:00Z,"covid 19,coronavirus latest news,covid ice,covid in jail,covid in detention camps,ice deportees,coronavirus news,immigration news,immigration latest,news on coronavirus,U.S. ICE,ICE Immigration,Immigration latest,news,new york times,nytimes video,video from the new york times,the new york times,the nytimes,nytimes latest",PT9M57S,hd,True,https://i.ytimg.com/vi/-1RPl5Lk7bY/default.jpg,https://www.youtube.com/watch?v=-1RPl5Lk7bY
i76EsvAD7fg,UCqnbDFdCpuN8CMEg0VuEBqA,elmhurst hospital after the coronavirus surge from chaos to scary silence  coronavirus news,The New York Times,News & Politics,none,397971,2640,0,550,2020-05-21T17:00:18Z,"coronavirus news,inside a hospital,coronavirus surge,elmhurst hospital,queens new york,sheri fink nytimes,nytimes video,video from the new york times,covid 19 news,covid 19 latest,covid 19 global,inside an ER,what is happening with coronavirus,the new york times,video from nytimes,nytimes,nyt video",PT4M24S,hd,True,https://i.ytimg.com/vi/i76EsvAD7fg/default.jpg,https://www.youtube.com/watch?v=i76EsvAD7fg
QSHVxAaLzIU,UCqnbDFdCpuN8CMEg0VuEBqA,bye mommy i love you medics and patients make painful decisions  coronavirus news,The New York Times,News & Politics,none,147101,2303,0,347,2020-06-03T17:00:10Z,"covid 19,coronavirus news,coronavirus latest,what's happening with coronavirus,coronavirus new york,coronavirus nyc,emt new york,ems new york,coronavirus hospitals,how are hospitals doing,covid hospitals,news,new york times,nytimes video,video from the new york times,emergency room covid,emergency room coronavirus",PT9M58S,hd,True,https://i.ytimg.com/vi/QSHVxAaLzIU/default.jpg,https://www.youtube.com/watch?v=QSHVxAaLzIU
m5fsidSOJMw,UCqnbDFdCpuN8CMEg0VuEBqA,china is censoring coronavirus stories these citizens are fighting back  nyt news,The New York Times,News & Politics,none,4705796,60068,0,9257,2020-02-25T00:00:08Z,"china news,china stories,coronavirus,coronovirus,coranavirus,flu,coronanews,coronavirus news,news,new york times,nytimes video,video from the new york times,asia news",PT4M9S,hd,True,https://i.ytimg.com/vi/m5fsidSOJMw/default.jpg,https://www.youtube.com/watch?v=m5fsidSOJMw
CCRiiBsnxkI,UCqnbDFdCpuN8CMEg0VuEBqA,how indias police used a pandemic to boost its image  coronavirus news,The New York Times,News & Politics,none,1013796,8283,0,2023,2020-06-01T23:00:02Z,"india news,india coronavirus,covid 19 india,what's happening in india,coronavirus global,covid 19 global news,south asia news,india police,new york times,nytimes video,international coronavirus,modi news,coronavirus in india,video from the new york times,the new york times,delhi police,india violence against muslims",PT7M7S,hd,True,https://i.ytimg.com/vi/CCRiiBsnxkI/default.jpg,https://www.youtube.com/watch?v=CCRiiBsnxkI
z2KpsZRpoZ8,UCqnbDFdCpuN8CMEg0VuEBqA,brace yourself doctors in italy share coronavirus advice  nyt news,The New York Times,News & Politics,none,2060117,19436,0,3457,2020-03-23T20:00:13Z,"italy news,italy coronavirus,italy hospitals,italy covid 19,what's happening in italy,why did italy get so bad,covid 19 news,covid 19 healthcare,covid 19 hospitals,coronavirus news,covid 19 symptoms,coronavirus symptoms,news,new york times,nytimes video,video from the new york times",PT4M39S,hd,True,https://i.ytimg.com/vi/z2KpsZRpoZ8/default.jpg,https://www.youtube.com/watch?v=z2KpsZRpoZ8
Bnumys_oufU,UCqnbDFdCpuN8CMEg0VuEBqA,are ice cream trucks essential in nyc they are  coronavirus news,The New York Times,News & Politics,none,188691,3420,0,507,2020-05-13T17:00:11Z,"re-opening economy,coronavirus news,coronavirus latest,what's happening in new york,ice cream trucks in coronavirus,when will the economy re-open,what's the latest in new york,new york covid news,new york coronavirus,coronavirus stories,ice cream truck,happy coronavirus stories,good coronavirus stories,news,new york times,nytimes video,video from the new york times,the new york times",PT3M34S,hd,True,https://i.ytimg.com/vi/Bnumys_oufU/default.jpg,https://www.youtube.com/watch?v=Bnumys_oufU
i4DngwmTzIA,UCqnbDFdCpuN8CMEg0VuEBqA,spains health care workers are battling coronavirus unprotected heres how  nyt news,The New York Times,News & Politics,none,144358,1931,0,263,2020-03-31T17:00:30Z,"spain news,spain coronavirus,spain covid 19,spain response to coronavirus,how span is responding to coronavirus,PPE covid 19,coronavirus news,europe coronavirus,coronavirus nytimes,spain healthcare covid 19,news,new york times,nytimes video,video from the new york times",PT5M6S,hd,False,https://i.ytimg.com/vi/i4DngwmTzIA/default.jpg,https://www.youtube.com/watch?v=i4DngwmTzIA
rjsvuRe87xs,UCqnbDFdCpuN8CMEg0VuEBqA,how coronavirus ravaged one family in houston  coronavirus news,The New York Times,News & Politics,none,317871,2806,0,1362,2020-07-28T17:00:12Z,"coronavirus news,coronavirus in houston,covid 19 houston,coronavirus in texas,texas covid 19,texas reopening,is coronavirus in texas,what's happening in texas,coronavirus latest,is texas reopened,when will everything go back to normal,news,new york times,nytimes video,video from the new york times,the new york times,pandemic latest,covid 19 numbers,covid 19 toll",PT4M32S,hd,True,https://i.ytimg.com/vi/rjsvuRe87xs/default.jpg,https://www.youtube.com/watch?v=rjsvuRe87xs
nd7X2TufBlI,UCqnbDFdCpuN8CMEg0VuEBqA,pregnant with coronavirus how a hospital maternity ward is coping  nyt news,The New York Times,News & Politics,none,1009795,7437,0,541,2020-04-13T17:00:20Z,"pregnant with coronavirus,covid-19 news,coronavirus latest,latest coronavirus news,covid-19 pregnant,pregnancy during coronavirus,pregnancy rules for coronavirus,can babies get coronavirus,can newborns get coronavirus,news,new york times,nytimes video,video from the new york times,what happens when you're pregnant with coronavirus,the new york times,nytimes,inside a coronavirus hospital,mothers with coroanavirus",PT3M47S,hd,True,https://i.ytimg.com/vi/nd7X2TufBlI/default.jpg,https://www.youtube.com/watch?v=nd7X2TufBlI
CxtsJG4S5qk,UCqnbDFdCpuN8CMEg0VuEBqA,this is crazy inside a nyc apartment during coronavirus  quarantine diaries,The New York Times,News & Politics,none,180322,5378,0,816,2020-04-22T17:00:07Z,"covid 19 news,covid 19 latest,living in quarantine,quarantine diaries,quarantine in cities,what is quarantine like,covid 19 new york city,nyc in lockdown,what is new york like right now,kids in quarantine,parenting in quarantine,how to live in quarantine,news,new york times,nytimes video,video from the new york times,new york city news,covid 19 bronx,covid 19 small spaces,living in small quarantine spaces,how to handle kids in quarantine",PT4M27S,hd,True,https://i.ytimg.com/vi/CxtsJG4S5qk/default.jpg,https://www.youtube.com/watch?v=CxtsJG4S5qk
tlsYYIshbDw,UCqnbDFdCpuN8CMEg0VuEBqA,how frontline workers are struggling to cope with losing coronavirus patients  nyt opinion,The New York Times,News & Politics,none,29642,957,0,131,2020-08-10T17:00:42Z,"What's it like for doctors and nurses who lost patients to coronavirus?,Are doctors and nurses dealing with PTSD from losing patients to coronavirus?,Are doctors and nurses dealing with PTSD from the surge of covid patients in NYC?,Are health care workers dealing with mental health problems from dealing with the pandemic?,Is treating covid patients traumatic?,How are doctors and nurses coping with the pandemic?,The New York Times,NYT Opinion,NYT Opinion Video,Coronavirus,Covid",PT5M6S,hd,True,https://i.ytimg.com/vi/tlsYYIshbDw/default.jpg,https://www.youtube.com/watch?v=tlsYYIshbDw
yTtj8WeNKY0,UCqnbDFdCpuN8CMEg0VuEBqA,what happens when coronavirus invades a war zone  nyt news,The New York Times,News & Politics,none,597988,5164,0,1225,2020-04-13T20:00:09Z,"covid-19,coronavirus libya,libya news,latest coronavirus news,africa coronavirus,coronavirus refugees,coronavirus middle east,coronavirus war,libya civil war,middle east news,news,new york times,nytimes video,video from the new york times,libya covid 19,coronavirus latest news,coronavirus global spread",PT7M42S,hd,True,https://i.ytimg.com/vi/yTtj8WeNKY0/default.jpg,https://www.youtube.com/watch?v=yTtj8WeNKY0
k6yeNYggdXI,UCqnbDFdCpuN8CMEg0VuEBqA,i could see the fear in his eyes what battling coronavirus looks like  nyt opinion,The New York Times,News & Politics,none,1084173,17607,0,1927,2020-04-14T17:00:30Z,"How are doctors and nurses coping with coronavirus patients?,Are doctors and nurses scared by what they're seeing in their ERs?,Is it hard for doctors and nurses to emotionally process watching coronavirus patients die?,What does it look like inside NYC hospitals battling coronavirus?,Is the virus winning?,Are nyc hospitals over-crowded with patients?,What's it like to be inside a hospital?,Coronavirus,Covid-19,Coronavirust patients,NYT,New York Times Opinion,Opinion Video",PT6M18S,hd,True,https://i.ytimg.com/vi/k6yeNYggdXI/default.jpg,https://www.youtube.com/watch?v=k6yeNYggdXI
L7-RGz9mqiI,UCqnbDFdCpuN8CMEg0VuEBqA,hospital workers are dying from coronavirus heres why  nyt opinion,The New York Times,News & Politics,none,246202,5354,0,1118,2020-04-07T17:00:17Z,"What are doctors and nurses using for PPE?,Do US doctors and nurses have enough PPE?,What is PPE and why do doctors and nurses need it?,Are US doctors and in danger because they don't have enough protective equipment?,Why are doctors and nurses making their own masks?,Are hospital workers safe without PPE?,How can doctors protect themselves without PPE?,N95 masks,coronavirus,covid-19,coronavirus crisis in america,NYT,NYT Opinion Video,doctors dying of coronavirus",PT2M46S,hd,True,https://i.ytimg.com/vi/L7-RGz9mqiI/default.jpg,https://www.youtube.com/watch?v=L7-RGz9mqiI
mkQx6e8bncg,UCqnbDFdCpuN8CMEg0VuEBqA,icu doctor brings music and hope to coronavirus patients  nyt news,The New York Times,News & Politics,none,74220,1650,0,105,2020-05-04T17:00:18Z,"covid 19 news,coronavirus news,covid concerts,healing coronavirus,cornavirus news,new york times,nytimes video,video from the new york times,music healing,healing with music,coronavirus latest,coronavirus ICU,coronavirus symptoms,treating coronavirus",PT5M10S,hd,True,https://i.ytimg.com/vi/mkQx6e8bncg/default.jpg,https://www.youtube.com/watch?v=mkQx6e8bncg
bp5RMutCNoI,UCqnbDFdCpuN8CMEg0VuEBqA,doctors face troubling question are they treating coronavirus correctly  nyt news,The New York Times,News & Politics,none,689715,11349,0,2060,2020-04-14T13:30:03Z,"covid-19 news,covid-19 treatment,coronavirus treatment,how to treat coronavirus,coronavirus hoax,is coronavirus real,coronavirus ARDS,why is coronavirus dangerous,doctors fighting covid,what's really happening with covid,news,new york times,nytimes video,video from the new york times,treating coronavirus,coronavirus symptoms,the new york times",PT7M9S,hd,True,https://i.ytimg.com/vi/bp5RMutCNoI/default.jpg,https://www.youtube.com/watch?v=bp5RMutCNoI
o3z-MH-xxdI,UCqnbDFdCpuN8CMEg0VuEBqA,as the coronavirus approaches mexico looks the other way  the dispatch,The New York Times,News & Politics,none,1469915,13500,0,5951,2020-03-24T17:00:16Z,"covid 19,covid news,covid 19 news,coronavirus global pandemic,coronavirus global,mexico news,mexico dispatch,mexico coronavirus,news,new york times,nytimes video,video from the new york times,coronavirus mexico,the new york times video,latest coronavirus news,coronavirus preparation",PT3M39S,hd,True,https://i.ytimg.com/vi/o3z-MH-xxdI/default.jpg,https://www.youtube.com/watch?v=o3z-MH-xxdI
lm2UFynetJw,UCqnbDFdCpuN8CMEg0VuEBqA,iran played down the coronavirus then its officials got sick  nyt news,The New York Times,News & Politics,none,1410506,12460,0,2433,2020-03-10T20:00:12Z,"iran news,coronavirus news,iran coronavirus,what's happening in iran,coronavirus latest,coronavirus global,corona news,coranavirus news,news,new york times,middle east news,wuhan news,nytimes video,video from the new york times,iran media,iran government",PT4M7S,hd,True,https://i.ytimg.com/vi/lm2UFynetJw/default.jpg,https://www.youtube.com/watch?v=lm2UFynetJw
ddwn5oNKM0E,UCqnbDFdCpuN8CMEg0VuEBqA,amazon warehouses are still seeing coronavirus outbreaks why did they end hazard pay  nyt opinion,The New York Times,News & Politics,none,143304,1776,0,523,2020-06-05T20:00:06Z,"Do amazon workers get hazard pay?,Is it dangerous to work in an amazon warehouse?,Are amazon workers getting coronavirus?,Why did amazon stop its 'hero pay'?,Are amazon warehouses coronavirus hotspots?,Is it safe to order things from amazon?,Does amazon mistreat it's employees?,Does amazon respect it's workers?,Does amazon take care of it's workers?,Amazon,Jeff Bezos,Amazon Warehouses,Coronavirus,Covid-19,NYT,NYT Opinion Video,Opinion Video",PT4M6S,hd,True,https://i.ytimg.com/vi/ddwn5oNKM0E/default.jpg,https://www.youtube.com/watch?v=ddwn5oNKM0E
jwcecCMU7u8,UCqnbDFdCpuN8CMEg0VuEBqA,a father and son had the coronavirus only the son lived  nyt news,The New York Times,News & Politics,none,99968,2152,0,223,2020-04-13T23:00:13Z,"covid in italy,covid 19 italy,covid-19 latest news,coronavirus news,coronavirus families,families hit by coronavirus,coronavirus survivors,coronavirus symptoms,coronavirus recovering,recovering from coronavirus,italy news,europe news,latest news in europe,latest news in italy,what's happening in italy,corona news,news,new york times,nytimes video,video from the new york times",PT5M26S,hd,False,https://i.ytimg.com/vi/jwcecCMU7u8/default.jpg,https://www.youtube.com/watch?v=jwcecCMU7u8
f1GA5hlVR2I,UCqnbDFdCpuN8CMEg0VuEBqA,low pay high risk nursing home workers confront coronavirus  nyt news,The New York Times,News & Politics,none,73585,1895,0,443,2020-03-31T20:00:11Z,"coronavirus news,coronavirus updates,coronavirus nytimes,health care workers coronvirus,covid 19 nursing home,nursing home outbreaks,california covid 19,california nursing homes,CNAs,nurses covid 19,nursing home workers,new york times,nytimes video,video from the new york times,covid 19 latest news",PT5M11S,hd,True,https://i.ytimg.com/vi/f1GA5hlVR2I/default.jpg,https://www.youtube.com/watch?v=f1GA5hlVR2I
9OV5Zbfjy8c,UCqnbDFdCpuN8CMEg0VuEBqA,should georgia reopen these pastors say no  coronavirus news,The New York Times,News & Politics,none,22487,790,0,141,2020-05-12T15:00:10Z,"georgia coronavirus,coronavirus churches,coronavirus pastors,georgia pastors,georgia reopening,coronavirus reopening,coronavirus business,coronavirus race,coroanvirus inequality,is georgia reopening,covid 19,covid 19 news,latest news covid 19,when will the country re-open,when can we go back to work,news,new york times,nytimes video,video from the new york times,the new york times",PT7M12S,hd,True,https://i.ytimg.com/vi/9OV5Zbfjy8c/default.jpg,https://www.youtube.com/watch?v=9OV5Zbfjy8c
yg8cp55xaNY,UCBi2mrWuNuyYy4gbM6fU18Q,the year  coronavirus becomes largest global health threat in a generation,ABC News,News & Politics,none,79024,842,0,360,2020-12-30T05:17:06Z,"The,Year,2020,COVID-19,coronavirus,pandemic,virus,vaccine,global,health,threat,China,hospitals,doctors,nurses,p_cmsid=2494279,p_vid=news-74959715",PT8M18S,hd,False,https://i.ytimg.com/vi/yg8cp55xaNY/default.jpg,https://www.youtube.com/watch?v=yg8cp55xaNY
N4WKdZjnU2s,UCBi2mrWuNuyYy4gbM6fU18Q,cases in coronavirus pandemic surge in us,ABC News,News & Politics,none,3686124,21985,0,11066,2020-03-22T01:59:28Z,"cases,coronavirus,COVID-19,US,surge,new,york,pandemic,soared,health,world,news,wnt,abc,p_cmsid=2494279,p_vid=news-69731549",PT5M30S,hd,False,https://i.ytimg.com/vi/N4WKdZjnU2s/default.jpg,https://www.youtube.com/watch?v=N4WKdZjnU2s
